Date,Route,Attempted,Succeeded
11/27/2015,Disappointment Cleaver,2,0
11/21/2015,Disappointment Cleaver,3,0
10/15/2015,Disappointment Cleaver,2,0
10/13/2015,Little Tahoma,8,0
10/9/2015,Disappointment Cleaver,2,0
10/3/2015,Disappointment Cleaver,10,0
10/3/2015,Disappointment Cleaver,2,0
10/2/2015,Kautz Glacier,2,0
10/2/2015,Disappointment Cleaver,2,0
9/30/2015,Disappointment Cleaver,2,0
9/28/2015,Disappointment Cleaver,12,4
9/27/2015,Disappointment Cleaver,12,6
9/26/2015,Disappointment Cleaver,2,0
9/26/2015,Disappointment Cleaver,12,3
9/26/2015,Disappointment Cleaver,3,0
9/25/2015,Disappointment Cleaver,12,9
9/25/2015,Disappointment Cleaver,11,6
9/24/2015,Disappointment Cleaver,10,0
9/24/2015,Disappointment Cleaver,11,1
9/23/2015,Disappointment Cleaver,12,0
9/22/2015,Disappointment Cleaver,3,0
9/21/2015,Disappointment Cleaver,2,0
9/21/2015,Disappointment Cleaver,2,0
9/21/2015,Disappointment Cleaver,11,0
9/21/2015,Disappointment Cleaver,8,0
9/21/2015,Disappointment Cleaver,10,9
9/20/2015,Disappointment Cleaver,3,0
9/20/2015,Disappointment Cleaver,12,7
9/20/2015,Disappointment Cleaver,12,0
9/20/2015,Disappointment Cleaver,11,0
9/19/2015,Disappointment Cleaver,12,0
9/19/2015,Disappointment Cleaver,2,0
9/19/2015,Disappointment Cleaver,12,0
9/19/2015,Disappointment Cleaver,11,0
9/18/2015,Disappointment Cleaver,12,0
9/18/2015,Disappointment Cleaver,11,0
9/18/2015,Disappointment Cleaver,12,0
9/18/2015,Disappointment Cleaver,2,0
9/18/2015,Disappointment Cleaver,2,0
9/17/2015,Disappointment Cleaver,12,0
9/16/2015,Disappointment Cleaver,12,0
9/15/2015,Disappointment Cleaver,9,0
9/14/2015,Disappointment Cleaver,8,7
9/14/2015,Disappointment Cleaver,12,12
9/14/2015,Disappointment Cleaver,2,2
9/14/2015,Disappointment Cleaver,3,3
9/14/2015,Disappointment Cleaver,2,2
9/13/2015,Disappointment Cleaver,2,0
9/13/2015,Disappointment Cleaver,12,0
9/13/2015,Disappointment Cleaver,12,0
9/13/2015,Disappointment Cleaver,11,0
9/12/2015,Disappointment Cleaver,2,0
9/12/2015,Disappointment Cleaver,11,0
9/12/2015,Disappointment Cleaver,11,0
9/12/2015,Disappointment Cleaver,2,0
9/12/2015,Disappointment Cleaver,2,0
9/12/2015,Disappointment Cleaver,2,2
9/12/2015,Disappointment Cleaver,1,0
9/12/2015,Disappointment Cleaver,12,11
9/11/2015,Disappointment Cleaver,3,0
9/11/2015,Disappointment Cleaver,12,4
9/11/2015,Disappointment Cleaver,12,4
9/11/2015,Disappointment Cleaver,12,0
9/11/2015,Disappointment Cleaver,1,0
9/11/2015,Disappointment Cleaver,4,0
9/11/2015,Disappointment Cleaver,6,0
9/11/2015,Disappointment Cleaver,2,2
9/11/2015,Disappointment Cleaver,2,0
9/10/2015,Disappointment Cleaver,12,0
9/10/2015,Disappointment Cleaver,2,2
9/9/2015,Disappointment Cleaver,2,2
9/9/2015,Disappointment Cleaver,2,0
9/9/2015,Disappointment Cleaver,12,10
9/8/2015,Disappointment Cleaver,2,0
9/7/2015,Disappointment Cleaver,2,0
9/7/2015,Disappointment Cleaver,3,0
9/7/2015,Disappointment Cleaver,12,5
9/7/2015,Disappointment Cleaver,8,4
9/7/2015,Disappointment Cleaver,11,0
9/7/2015,Disappointment Cleaver,11,9
9/6/2015,Disappointment Cleaver,12,0
9/6/2015,Disappointment Cleaver,11,0
9/6/2015,Disappointment Cleaver,12,0
9/5/2015,Disappointment Cleaver,3,0
9/5/2015,Emmons-Winthrop,5,0
9/5/2015,Disappointment Cleaver,2,0
9/5/2015,Disappointment Cleaver,3,0
9/5/2015,Disappointment Cleaver,12,0
9/5/2015,Disappointment Cleaver,2,0
9/5/2015,Disappointment Cleaver,4,0
9/5/2015,Disappointment Cleaver,12,0
9/5/2015,Disappointment Cleaver,11,0
9/5/2015,Disappointment Cleaver,2,0
9/4/2015,Disappointment Cleaver,3,0
9/4/2015,Disappointment Cleaver,12,0
9/4/2015,Disappointment Cleaver,12,0
9/4/2015,Disappointment Cleaver,12,0
9/4/2015,Disappointment Cleaver,2,0
9/4/2015,Disappointment Cleaver,2,0
9/3/2015,Disappointment Cleaver,2,0
9/3/2015,Disappointment Cleaver,3,0
9/3/2015,Disappointment Cleaver,11,0
9/3/2015,Disappointment Cleaver,11,0
9/3/2015,Disappointment Cleaver,12,0
9/2/2015,Disappointment Cleaver,8,0
9/2/2015,Disappointment Cleaver,12,0
9/2/2015,Disappointment Cleaver,12,0
9/1/2015,Disappointment Cleaver,12,0
9/1/2015,Disappointment Cleaver,10,0
9/1/2015,Disappointment Cleaver,12,0
9/1/2015,Disappointment Cleaver,12,0
8/31/2015,Disappointment Cleaver,12,0
8/31/2015,Disappointment Cleaver,12,0
8/31/2015,Disappointment Cleaver,12,0
8/30/2015,Disappointment Cleaver,12,0
8/30/2015,Disappointment Cleaver,12,0
8/30/2015,Disappointment Cleaver,12,0
8/29/2015,Disappointment Cleaver,12,0
8/29/2015,Disappointment Cleaver,11,0
8/28/2015,Disappointment Cleaver,11,0
8/28/2015,Disappointment Cleaver,11,0
8/28/2015,Disappointment Cleaver,3,0
8/27/2015,Disappointment Cleaver,12,0
8/27/2015,Disappointment Cleaver,12,0
8/27/2015,Disappointment Cleaver,10,0
8/26/2015,Disappointment Cleaver,12,7
8/26/2015,Disappointment Cleaver,3,3
8/26/2015,Disappointment Cleaver,2,2
8/26/2015,Disappointment Cleaver,6,6
8/26/2015,Disappointment Cleaver,9,3
8/26/2015,Disappointment Cleaver,9,5
8/26/2015,Disappointment Cleaver,12,0
8/26/2015,Emmons-Winthrop,2,1
8/26/2015,Disappointment Cleaver,3,4
8/26/2015,Disappointment Cleaver,2,2
8/26/2015,Disappointment Cleaver,12,0
8/26/2015,Disappointment Cleaver,2,0
8/25/2015,Disappointment Cleaver,2,2
8/25/2015,Disappointment Cleaver,6,0
8/25/2015,Disappointment Cleaver,12,4
8/25/2015,Disappointment Cleaver,12,7
8/24/2015,Disappointment Cleaver,2,2
8/24/2015,Disappointment Cleaver,10,7
8/24/2015,Disappointment Cleaver,11,9
8/24/2015,Disappointment Cleaver,3,3
8/24/2015,Disappointment Cleaver,12,9
8/23/2015,Disappointment Cleaver,5,0
8/23/2015,Disappointment Cleaver,12,9
8/23/2015,Disappointment Cleaver,12,4
8/23/2015,Disappointment Cleaver,6,4
8/23/2015,Disappointment Cleaver,4,4
8/23/2015,Disappointment Cleaver,2,2
8/22/2015,Disappointment Cleaver,4,4
8/22/2015,Disappointment Cleaver,2,0
8/22/2015,Disappointment Cleaver,2,0
8/22/2015,Kautz Glacier,3,0
8/22/2015,Disappointment Cleaver,4,4
8/22/2015,Disappointment Cleaver,1,0
8/22/2015,Disappointment Cleaver,3,3
8/22/2015,Disappointment Cleaver,2,0
8/22/2015,Disappointment Cleaver,4,4
8/22/2015,Disappointment Cleaver,2,2
8/22/2015,Emmons-Winthrop,4,0
8/22/2015,Disappointment Cleaver,2,2
8/22/2015,Disappointment Cleaver,12,0
8/22/2015,Disappointment Cleaver,9,7
8/22/2015,Disappointment Cleaver,9,7
8/22/2015,Disappointment Cleaver,3,3
8/22/2015,Disappointment Cleaver,3,2
8/22/2015,Disappointment Cleaver,3,0
8/22/2015,Disappointment Cleaver,1,1
8/22/2015,Disappointment Cleaver,2,2
8/22/2015,Disappointment Cleaver,12,0
8/22/2015,Disappointment Cleaver,2,2
8/22/2015,Disappointment Cleaver,2,0
8/21/2015,Disappointment Cleaver,2,2
8/21/2015,Emmons-Winthrop,5,0
8/21/2015,Kautz Glacier,4,4
8/21/2015,Emmons-Winthrop,4,4
8/21/2015,Disappointment Cleaver,2,0
8/21/2015,Disappointment Cleaver,12,2
8/21/2015,Disappointment Cleaver,11,7
8/21/2015,Disappointment Cleaver,4,0
8/21/2015,Disappointment Cleaver,2,2
8/21/2015,Disappointment Cleaver,2,0
8/21/2015,Disappointment Cleaver,4,3
8/21/2015,Disappointment Cleaver,2,2
8/21/2015,Disappointment Cleaver,7,7
8/21/2015,Disappointment Cleaver,4,4
8/21/2015,Disappointment Cleaver,4,4
8/21/2015,Disappointment Cleaver,2,0
8/21/2015,Disappointment Cleaver,1,2
8/20/2015,Disappointment Cleaver,5,0
8/20/2015,Disappointment Cleaver,6,6
8/20/2015,Disappointment Cleaver,2,2
8/20/2015,Disappointment Cleaver,2,0
8/20/2015,Disappointment Cleaver,11,6
8/20/2015,Disappointment Cleaver,12,9
8/20/2015,Disappointment Cleaver,2,0
8/20/2015,Disappointment Cleaver,12,11
8/19/2015,Disappointment Cleaver,2,0
8/19/2015,glacier only - no summit attempt,2,2
8/19/2015,Disappointment Cleaver,12,5
8/19/2015,Disappointment Cleaver,11,4
8/19/2015,Disappointment Cleaver,3,3
8/19/2015,Emmons-Winthrop,2,0
8/18/2015,Disappointment Cleaver,2,0
8/18/2015,Disappointment Cleaver,12,7
8/18/2015,Disappointment Cleaver,12,10
8/18/2015,Disappointment Cleaver,12,7
8/18/2015,Emmons-Winthrop,11,0
8/18/2015,Disappointment Cleaver,12,0
8/18/2015,Disappointment Cleaver,5,4
8/17/2015,Kautz Glacier,2,2
8/17/2015,Disappointment Cleaver,1,0
8/17/2015,Disappointment Cleaver,2,2
8/17/2015,Disappointment Cleaver,12,0
8/17/2015,Disappointment Cleaver,12,5
8/17/2015,Disappointment Cleaver,3,0
8/17/2015,Disappointment Cleaver,12,6
8/17/2015,Disappointment Cleaver,12,4
8/17/2015,Disappointment Cleaver,3,0
8/17/2015,Disappointment Cleaver,2,2
8/17/2015,Emmons-Winthrop,9,9
8/17/2015,Emmons-Winthrop,1,0
8/16/2015,Disappointment Cleaver,3,0
8/16/2015,Disappointment Cleaver,3,0
8/16/2015,Disappointment Cleaver,2,0
8/16/2015,Emmons-Winthrop,12,0
8/16/2015,Disappointment Cleaver,2,2
8/16/2015,Disappointment Cleaver,2,2
8/16/2015,Disappointment Cleaver,3,0
8/16/2015,Disappointment Cleaver,2,0
8/16/2015,Disappointment Cleaver,12,12
8/16/2015,Emmons-Winthrop,12,0
8/16/2015,Disappointment Cleaver,12,9
8/15/2015,Disappointment Cleaver,4,0
8/15/2015,Disappointment Cleaver,2,2
8/15/2015,Disappointment Cleaver,12,6
8/15/2015,Disappointment Cleaver,12,11
8/15/2015,Disappointment Cleaver,12,9
8/15/2015,Emmons-Winthrop,3,0
8/15/2015,Little Tahoma,2,2
8/15/2015,Emmons-Winthrop,4,4
8/15/2015,Emmons-Winthrop,5,0
8/15/2015,Disappointment Cleaver,2,2
8/15/2015,Disappointment Cleaver,3,0
8/15/2015,Disappointment Cleaver,2,0
8/15/2015,Disappointment Cleaver,1,1
8/15/2015,Disappointment Cleaver,2,2
8/15/2015,Disappointment Cleaver,2,2
8/14/2015,Disappointment Cleaver,2,0
8/14/2015,Disappointment Cleaver,4,4
8/14/2015,Disappointment Cleaver,10,10
8/14/2015,Disappointment Cleaver,4,0
8/14/2015,Disappointment Cleaver,2,0
8/14/2015,Disappointment Cleaver,2,0
8/14/2015,Disappointment Cleaver,5,2
8/14/2015,Disappointment Cleaver,3,0
8/14/2015,Disappointment Cleaver,2,0
8/14/2015,Disappointment Cleaver,3,0
8/14/2015,Disappointment Cleaver,2,0
8/14/2015,Disappointment Cleaver,8,0
8/14/2015,Disappointment Cleaver,8,0
8/14/2015,Disappointment Cleaver,11,0
8/14/2015,Disappointment Cleaver,12,0
8/13/2015,Disappointment Cleaver,12,9
8/13/2015,Disappointment Cleaver,10,9
8/13/2015,Disappointment Cleaver,4,0
8/13/2015,Disappointment Cleaver,7,0
8/12/2015,Disappointment Cleaver,2,2
8/12/2015,Emmons-Winthrop,4,0
8/12/2015,Disappointment Cleaver,2,2
8/12/2015,Emmons-Winthrop,2,2
8/12/2015,Disappointment Cleaver,11,6
8/12/2015,Disappointment Cleaver,11,7
8/12/2015,Disappointment Cleaver,9,0
8/12/2015,Disappointment Cleaver,3,3
8/12/2015,Disappointment Cleaver,2,2
8/12/2015,Disappointment Cleaver,6,0
8/12/2015,Kautz Glacier,3,0
8/11/2015,Disappointment Cleaver,3,3
8/11/2015,Disappointment Cleaver,2,0
8/11/2015,Disappointment Cleaver,4,4
8/11/2015,Disappointment Cleaver,2,0
8/11/2015,Disappointment Cleaver,12,0
8/11/2015,Emmons-Winthrop,12,0
8/11/2015,Disappointment Cleaver,12,0
8/11/2015,Disappointment Cleaver,12,0
8/11/2015,Disappointment Cleaver,2,2
8/11/2015,Kautz Glacier,10,0
8/11/2015,Disappointment Cleaver,12,10
8/11/2015,Disappointment Cleaver,2,2
8/11/2015,Disappointment Cleaver,5,0
8/10/2015,Disappointment Cleaver,2,0
8/10/2015,Disappointment Cleaver,3,0
8/10/2015,Emmons-Winthrop,12,8
8/10/2015,Disappointment Cleaver,12,0
8/10/2015,Disappointment Cleaver,12,9
8/10/2015,Disappointment Cleaver,12,0
8/10/2015,Disappointment Cleaver,2,0
8/9/2015,Emmons-Winthrop,12,7
8/9/2015,Emmons-Winthrop,12,12
8/9/2015,Disappointment Cleaver,3,1
8/9/2015,Disappointment Cleaver,4,4
8/9/2015,Disappointment Cleaver,4,0
8/9/2015,Disappointment Cleaver,12,10
8/9/2015,Disappointment Cleaver,12,10
8/9/2015,Kautz Glacier,10,0
8/8/2015,Disappointment Cleaver,3,0
8/8/2015,Emmons-Winthrop,1,0
8/8/2015,Disappointment Cleaver,2,0
8/8/2015,Disappointment Cleaver,12,12
8/8/2015,Disappointment Cleaver,12,10
8/8/2015,Disappointment Cleaver,12,2
8/8/2015,Disappointment Cleaver,2,0
8/8/2015,Disappointment Cleaver,3,0
8/8/2015,Disappointment Cleaver,3,0
8/8/2015,Disappointment Cleaver,2,0
8/7/2015,Disappointment Cleaver,5,0
8/7/2015,Disappointment Cleaver,3,3
8/7/2015,Disappointment Cleaver,2,0
8/7/2015,Disappointment Cleaver,2,0
8/7/2015,Disappointment Cleaver,4,0
8/7/2015,Disappointment Cleaver,2,0
8/7/2015,Disappointment Cleaver,4,0
8/7/2015,Disappointment Cleaver,2,2
8/7/2015,Disappointment Cleaver,8,8
8/7/2015,Disappointment Cleaver,11,8
8/7/2015,Disappointment Cleaver,1,1
8/7/2015,Disappointment Cleaver,12,9
8/7/2015,Disappointment Cleaver,12,6
8/7/2015,Disappointment Cleaver,12,6
8/7/2015,Disappointment Cleaver,12,10
8/7/2015,Disappointment Cleaver,12,12
8/7/2015,Disappointment Cleaver,1,0
8/7/2015,Disappointment Cleaver,11,7
8/6/2015,Disappointment Cleaver,8,8
8/6/2015,Disappointment Cleaver,3,3
8/6/2015,Emmons-Winthrop,4,0
8/6/2015,Emmons-Winthrop,3,0
8/6/2015,Disappointment Cleaver,2,0
8/6/2015,Disappointment Cleaver,2,0
8/6/2015,Disappointment Cleaver,6,4
8/6/2015,Disappointment Cleaver,3,3
8/6/2015,Disappointment Cleaver,4,0
8/6/2015,Disappointment Cleaver,2,0
8/6/2015,Disappointment Cleaver,2,0
8/6/2015,Disappointment Cleaver,3,0
8/6/2015,Disappointment Cleaver,12,0
8/6/2015,Disappointment Cleaver,12,6
8/6/2015,Disappointment Cleaver,12,9
8/6/2015,Kautz Glacier,2,2
8/6/2015,Disappointment Cleaver,4,0
8/6/2015,Disappointment Cleaver,3,3
8/6/2015,Disappointment Cleaver,11,8
8/6/2015,Disappointment Cleaver,3,0
8/6/2015,Disappointment Cleaver,2,2
8/6/2015,Disappointment Cleaver,1,0
8/5/2015,Disappointment Cleaver,6,0
8/5/2015,Disappointment Cleaver,2,0
8/5/2015,Disappointment Cleaver,3,3
8/5/2015,Emmons-Winthrop,2,0
8/5/2015,Disappointment Cleaver,2,2
8/5/2015,Disappointment Cleaver,5,0
8/5/2015,Disappointment Cleaver,8,0
8/5/2015,Disappointment Cleaver,11,4
8/5/2015,Disappointment Cleaver,11,6
8/5/2015,Disappointment Cleaver,11,10
8/5/2015,Disappointment Cleaver,2,2
8/5/2015,Disappointment Cleaver,3,0
8/5/2015,Disappointment Cleaver,2,0
8/4/2015,Disappointment Cleaver,2,0
8/4/2015,Emmons-Winthrop,2,2
8/4/2015,Emmons-Winthrop,12,10
8/4/2015,Disappointment Cleaver,12,8
8/4/2015,Disappointment Cleaver,12,12
8/4/2015,Disappointment Cleaver,12,12
8/4/2015,Kautz Glacier,10,6
8/4/2015,Disappointment Cleaver,2,2
8/4/2015,Disappointment Cleaver,2,0
8/4/2015,Disappointment Cleaver,3,0
8/3/2015,Disappointment Cleaver,8,0
8/3/2015,Disappointment Cleaver,5,4
8/3/2015,Disappointment Cleaver,2,0
8/3/2015,Disappointment Cleaver,3,0
8/3/2015,Disappointment Cleaver,2,0
8/3/2015,Disappointment Cleaver,8,8
8/3/2015,Disappointment Cleaver,12,11
8/3/2015,Emmons-Winthrop,12,5
8/3/2015,Disappointment Cleaver,12,9
8/3/2015,Disappointment Cleaver,3,3
8/3/2015,Disappointment Cleaver,3,3
8/3/2015,Disappointment Cleaver,5,0
8/3/2015,Disappointment Cleaver,5,0
8/3/2015,Emmons-Winthrop,12,0
8/2/2015,Emmons-Winthrop,11,7
8/2/2015,Disappointment Cleaver,12,10
8/2/2015,Disappointment Cleaver,3,0
8/2/2015,Disappointment Cleaver,7,7
8/2/2015,Disappointment Cleaver,8,0
8/2/2015,Disappointment Cleaver,8,7
8/2/2015,Disappointment Cleaver,12,7
8/2/2015,Kautz Glacier,12,0
8/2/2015,Disappointment Cleaver,1,0
8/2/2015,Disappointment Cleaver,2,0
8/2/2015,Kautz Glacier,3,0
8/2/2015,Disappointment Cleaver,2,2
8/2/2015,Disappointment Cleaver,2,0
8/2/2015,Disappointment Cleaver,3,0
8/2/2015,Disappointment Cleaver,7,7
8/2/2015,Emmons-Winthrop,3,3
8/2/2015,Disappointment Cleaver,9,6
8/2/2015,Disappointment Cleaver,3,3
8/1/2015,Disappointment Cleaver,9,8
8/1/2015,Disappointment Cleaver,3,0
8/1/2015,Disappointment Cleaver,2,2
8/1/2015,Disappointment Cleaver,2,0
8/1/2015,Disappointment Cleaver,7,4
8/1/2015,Disappointment Cleaver,5,0
8/1/2015,Disappointment Cleaver,2,2
8/1/2015,Disappointment Cleaver,3,0
8/1/2015,Disappointment Cleaver,2,0
8/1/2015,Disappointment Cleaver,3,2
8/1/2015,Disappointment Cleaver,2,2
8/1/2015,Disappointment Cleaver,3,0
8/1/2015,Kautz Glacier,3,0
8/1/2015,Emmons-Winthrop,3,0
8/1/2015,Emmons-Winthrop,10,10
8/1/2015,Disappointment Cleaver,12,7
8/1/2015,Disappointment Cleaver,9,6
8/1/2015,Disappointment Cleaver,10,7
8/1/2015,Kautz Glacier,2,0
8/1/2015,Disappointment Cleaver,2,0
8/1/2015,Disappointment Cleaver,2,2
8/1/2015,Disappointment Cleaver,2,0
8/1/2015,Disappointment Cleaver,2,2
8/1/2015,Disappointment Cleaver,2,0
8/1/2015,Disappointment Cleaver,3,3
8/1/2015,Disappointment Cleaver,2,0
8/1/2015,Emmons-Winthrop,3,3
8/1/2015,Disappointment Cleaver,2,0
8/1/2015,Disappointment Cleaver,2,2
7/31/2015,Disappointment Cleaver,4,0
7/31/2015,Disappointment Cleaver,6,3
7/31/2015,Disappointment Cleaver,11,0
7/31/2015,Disappointment Cleaver,2,2
7/31/2015,Disappointment Cleaver,1,0
7/31/2015,Emmons-Winthrop,3,0
7/31/2015,Emmons-Winthrop,6,0
7/31/2015,Disappointment Cleaver,2,2
7/31/2015,Disappointment Cleaver,3,2
7/31/2015,Disappointment Cleaver,7,4
7/31/2015,Disappointment Cleaver,5,5
7/31/2015,Disappointment Cleaver,3,0
7/31/2015,Disappointment Cleaver,3,0
7/31/2015,Disappointment Cleaver,2,0
7/31/2015,Disappointment Cleaver,2,0
7/31/2015,Kautz Glacier,2,2
7/31/2015,Disappointment Cleaver,2,2
7/31/2015,Disappointment Cleaver,4,4
7/31/2015,Disappointment Cleaver,3,1
7/31/2015,Disappointment Cleaver,4,0
7/31/2015,Disappointment Cleaver,10,9
7/31/2015,Disappointment Cleaver,12,6
7/31/2015,Disappointment Cleaver,12,10
7/31/2015,Disappointment Cleaver,3,3
7/31/2015,Disappointment Cleaver,3,2
7/31/2015,Disappointment Cleaver,3,0
7/31/2015,Disappointment Cleaver,4,0
7/31/2015,Disappointment Cleaver,1,0
7/30/2015,Disappointment Cleaver,1,0
7/30/2015,Disappointment Cleaver,3,3
7/30/2015,Disappointment Cleaver,2,0
7/30/2015,Disappointment Cleaver,6,5
7/30/2015,Disappointment Cleaver,5,5
7/30/2015,Disappointment Cleaver,3,3
7/30/2015,glacier only - no summit attempt,2,0
7/30/2015,Disappointment Cleaver,4,4
7/30/2015,Emmons-Winthrop,2,2
7/30/2015,Disappointment Cleaver,12,9
7/29/2015,Disappointment Cleaver,2,2
7/29/2015,Emmons-Winthrop,6,6
7/29/2015,Disappointment Cleaver,4,0
7/29/2015,Emmons-Winthrop,5,0
7/29/2015,Emmons-Winthrop,6,0
7/28/2015,Disappointment Cleaver,2,2
7/28/2015,Fuhrers Finger,2,0
7/28/2015,Disappointment Cleaver,2,2
7/28/2015,Disappointment Cleaver,2,2
7/28/2015,Disappointment Cleaver,2,2
7/28/2015,Disappointment Cleaver,2,2
7/28/2015,Disappointment Cleaver,2,0
7/28/2015,Emmons-Winthrop,3,0
7/28/2015,Emmons-Winthrop,12,10
7/28/2015,Disappointment Cleaver,3,2
7/28/2015,Disappointment Cleaver,2,0
7/28/2015,Disappointment Cleaver,3,3
7/28/2015,Disappointment Cleaver,7,3
7/27/2015,Disappointment Cleaver,4,4
7/27/2015,Disappointment Cleaver,4,0
7/27/2015,Disappointment Cleaver,2,2
7/27/2015,Disappointment Cleaver,2,2
7/27/2015,Disappointment Cleaver,3,3
7/27/2015,Emmons-Winthrop,3,3
7/27/2015,Emmons-Winthrop,2,2
7/27/2015,Disappointment Cleaver,3,3
7/27/2015,Emmons-Winthrop,3,4
7/27/2015,Emmons-Winthrop,12,12
7/27/2015,Kautz Glacier,3,0
7/27/2015,Disappointment Cleaver,3,3
7/27/2015,Little Tahoma,6,6
7/27/2015,Disappointment Cleaver,2,2
7/26/2015,Kautz Glacier,3,3
7/26/2015,Emmons-Winthrop,11,8
7/26/2015,Success Cleaver,5,0
7/26/2015,Little Tahoma,4,0
7/26/2015,Kautz Glacier,6,4
7/26/2015,Disappointment Cleaver,2,2
7/26/2015,Disappointment Cleaver,7,5
7/26/2015,Emmons-Winthrop,4,0
7/26/2015,Kautz Glacier,4,0
7/26/2015,Disappointment Cleaver,2,0
7/26/2015,Kautz Glacier,12,0
7/26/2015,Disappointment Cleaver,12,3
7/26/2015,Disappointment Cleaver,12,6
7/26/2015,Disappointment Cleaver,2,0
7/26/2015,Kautz Glacier,12,6
7/25/2015,Disappointment Cleaver,3,0
7/25/2015,Disappointment Cleaver,2,0
7/25/2015,Emmons-Winthrop,2,1
7/25/2015,Emmons-Winthrop,12,0
7/25/2015,Disappointment Cleaver,2,0
7/25/2015,Disappointment Cleaver,3,0
7/25/2015,Disappointment Cleaver,2,0
7/25/2015,Disappointment Cleaver,3,0
7/25/2015,Disappointment Cleaver,7,0
7/25/2015,Disappointment Cleaver,11,9
7/25/2015,Disappointment Cleaver,12,6
7/25/2015,Disappointment Cleaver,12,11
7/25/2015,Emmons-Winthrop,8,0
7/25/2015,Disappointment Cleaver,5,5
7/24/2015,Emmons-Winthrop,4,0
7/24/2015,Disappointment Cleaver,4,0
7/24/2015,Emmons-Winthrop,4,0
7/24/2015,Disappointment Cleaver,6,0
7/24/2015,Disappointment Cleaver,4,0
7/24/2015,Disappointment Cleaver,12,0
7/24/2015,Disappointment Cleaver,11,0
7/24/2015,Disappointment Cleaver,4,0
7/24/2015,Disappointment Cleaver,2,0
7/24/2015,Disappointment Cleaver,4,0
7/23/2015,Disappointment Cleaver,6,6
7/23/2015,Emmons-Winthrop,2,0
7/23/2015,Disappointment Cleaver,2,2
7/23/2015,Kautz Glacier,2,0
7/23/2015,Emmons-Winthrop,5,0
7/23/2015,Disappointment Cleaver,2,0
7/23/2015,Kautz Glacier,4,0
7/23/2015,Emmons-Winthrop,2,0
7/23/2015,Disappointment Cleaver,11,0
7/23/2015,Disappointment Cleaver,2,0
7/23/2015,Disappointment Cleaver,3,3
7/23/2015,Disappointment Cleaver,2,2
7/23/2015,Disappointment Cleaver,4,4
7/23/2015,Disappointment Cleaver,6,0
7/23/2015,Emmons-Winthrop,2,0
7/23/2015,Emmons-Winthrop,2,0
7/23/2015,Emmons-Winthrop,11,0
7/22/2015,Disappointment Cleaver,12,7
7/22/2015,Disappointment Cleaver,12,12
7/22/2015,Disappointment Cleaver,12,8
7/22/2015,Disappointment Cleaver,4,0
7/22/2015,Disappointment Cleaver,5,5
7/22/2015,Disappointment Cleaver,2,0
7/22/2015,Kautz Glacier,2,2
7/22/2015,Disappointment Cleaver,6,0
7/21/2015,Disappointment Cleaver,2,0
7/21/2015,Disappointment Cleaver,2,1
7/21/2015,Disappointment Cleaver,4,4
7/21/2015,Kautz Glacier,2,2
7/21/2015,Emmons-Winthrop,12,8
7/21/2015,Emmons-Winthrop,4,0
7/21/2015,Disappointment Cleaver,3,0
7/21/2015,Disappointment Cleaver,12,10
7/21/2015,Emmons-Winthrop,12,8
7/21/2015,Disappointment Cleaver,12,5
7/21/2015,Kautz Glacier,9,9
7/21/2015,Disappointment Cleaver,11,0
7/20/2015,Disappointment Cleaver,5,71
7/20/2015,Disappointment Cleaver,3,0
7/20/2015,Disappointment Cleaver,2,0
7/20/2015,Disappointment Cleaver,2,0
7/20/2015,Disappointment Cleaver,3,0
7/20/2015,Kautz Glacier,2,0
7/20/2015,Disappointment Cleaver,10,0
7/20/2015,Disappointment Cleaver,2,0
7/20/2015,Disappointment Cleaver,4,0
7/20/2015,Emmons-Winthrop,6,2
7/20/2015,Emmons-Winthrop,3,0
7/20/2015,Disappointment Cleaver,12,12
7/20/2015,Disappointment Cleaver,12,5
7/20/2015,Disappointment Cleaver,12,11
7/20/2015,Liberty RIngraham Directge,2,0
7/20/2015,Liberty RIngraham Directge,2,0
7/19/2015,Emmons-Winthrop,3,0
7/19/2015,Emmons-Winthrop,9,0
7/19/2015,Kautz Cleaver,4,4
7/19/2015,Disappointment Cleaver,1,0
7/19/2015,Disappointment Cleaver,11,0
7/19/2015,Emmons-Winthrop,2,0
7/19/2015,Disappointment Cleaver,2,2
7/19/2015,Disappointment Cleaver,4,0
7/19/2015,Disappointment Cleaver,12,8
7/19/2015,Kautz Glacier,12,8
7/19/2015,Disappointment Cleaver,12,11
7/18/2015,Emmons-Winthrop,12,0
7/18/2015,Disappointment Cleaver,12,11
7/18/2015,Disappointment Cleaver,12,11
7/18/2015,Disappointment Cleaver,2,2
7/18/2015,Disappointment Cleaver,3,0
7/18/2015,Kautz Glacier,5,0
7/18/2015,Disappointment Cleaver,4,4
7/18/2015,Disappointment Cleaver,12,12
7/18/2015,Disappointment Cleaver,7,7
7/18/2015,Disappointment Cleaver,5,5
7/18/2015,Disappointment Cleaver,2,2
7/18/2015,Kautz Glacier,3,0
7/18/2015,Disappointment Cleaver,4,4
7/18/2015,Disappointment Cleaver,4,4
7/18/2015,Disappointment Cleaver,5,0
7/18/2015,Disappointment Cleaver,3,0
7/18/2015,Disappointment Cleaver,5,4
7/18/2015,Emmons-Winthrop,2,2
7/18/2015,Emmons-Winthrop,3,0
7/18/2015,Disappointment Cleaver,12,12
7/18/2015,Disappointment Cleaver,12,8
7/18/2015,Disappointment Cleaver,12,6
